experiment_id,arm,record,seed,macro_f1_present,source_change,used_bytes,replay_items
E17,A1,210,42,0.690952,-0.0279,16374,705
E17,A1,210,43,0.616652,-0.0327,16374,705
E17,A1,210,44,0.659024,-0.0394,16374,705
E17,A1,210,45,0.641037,-0.0389,16374,705
E17,A1,210,46,0.660371,-0.0491,16374,705
E17,A1,212,42,0.998436,-0.0224,16374,705
E17,A1,212,43,0.998883,-0.0097,16374,705
E17,A1,212,44,0.998212,-0.024,16374,705
E17,A1,212,45,0.99754,-0.0181,16374,705
E17,A1,212,46,0.99866,-0.0037,16374,705
E17,A1,213,42,0.553701,-0.0427,16374,705
E17,A1,213,43,0.546892,-0.0219,16374,705
E17,A1,213,44,0.543396,-0.0454,16374,705
E17,A1,213,45,0.538139,-0.0571,16374,705
E17,A1,213,46,0.553099,-0.0405,16374,705
E17,A1,214,42,0.9795,-0.0385,16374,705
E17,A1,214,43,0.984434,-0.0318,16374,705
E17,A1,214,44,0.987191,-0.0618,16374,705
E17,A1,214,45,0.981269,-0.0509,16374,705
E17,A1,214,46,0.985698,-0.0405,16374,705
E17,A1,219,42,0.652628,-0.0313,16374,705
E17,A1,219,43,0.649462,-0.0111,16374,705
E17,A1,219,44,0.648119,-0.0388,16374,705
E17,A1,219,45,0.649833,-0.036,16374,705
E17,A1,219,46,0.650574,-0.0328,16374,705
E17,A1,221,42,0.997617,-0.0081,16374,705
E17,A1,221,43,0.997307,-0.0097,16374,705
E17,A1,221,44,0.997462,-0.0188,16374,705
E17,A1,221,45,0.99678,-0.0202,16374,705
E17,A1,221,46,0.996935,-0.0123,16374,705
E17,A1,222,42,0.680894,-0.0183,16374,705
E17,A1,222,43,0.675787,-0.0154,16374,705
E17,A1,222,44,0.672778,-0.0427,16374,705
E17,A1,222,45,0.684788,-0.0294,16374,705
E17,A1,222,46,0.668858,-0.0327,16374,705
E17,A1,228,42,0.661574,-0.0344,16374,705
E17,A1,228,43,0.662132,-0.0184,16374,705
E17,A1,228,44,0.661575,-0.0351,16374,705
E17,A1,228,45,0.660742,-0.0182,16374,705
E17,A1,228,46,0.663868,-0.0183,16374,705
E17,A1,231,42,1.0,-0.0211,16374,705
E17,A1,231,43,1.0,-0.0132,16374,705
E17,A1,231,44,1.0,-0.0449,16374,705
E17,A1,231,45,1.0,-0.0498,16374,705
E17,A1,231,46,1.0,-0.0306,16374,705
E17,A1,232,42,0.944196,-0.1793,16374,705
E17,A1,232,43,0.935631,-0.1853,16374,705
E17,A1,232,44,0.958788,-0.1822,16374,705
E17,A1,232,45,0.951073,-0.1917,16374,705
E17,A1,232,46,0.957451,-0.1858,16374,705
E17,A1,233,42,0.768382,-0.0409,16374,705
E17,A1,233,43,0.658517,-0.0337,16374,705
E17,A1,233,44,0.76994,-0.0398,16374,705
E17,A1,233,45,0.74194,-0.0472,16374,705
E17,A1,233,46,0.752342,-0.0329,16374,705
E17,A1,234,42,0.745506,-0.0437,16374,705
E17,A1,234,43,0.725233,-0.0245,16374,705
E17,A1,234,44,0.790769,-0.0452,16374,705
E17,A1,234,45,0.815677,-0.043,16374,705
E17,A1,234,46,0.722574,-0.0236,16374,705
E17,A4,100,42,0.966841,-0.0279,16208,62
E17,A4,100,43,0.935309,-0.0032,16208,62
E17,A4,100,44,0.973976,-0.0223,16208,62
E17,A4,100,45,0.966841,-0.0234,16208,62
E17,A4,100,46,0.943679,-0.0096,16208,62
E17,A4,103,42,0.499683,-0.0118,16208,62
E17,A4,103,43,0.499683,0.0061,16208,62
E17,A4,103,44,0.499524,-0.0237,16208,62
E17,A4,103,45,0.499683,-0.0004,16208,62
E17,A4,103,46,0.499683,0.0007,16208,62
E17,A4,105,42,0.664725,-0.0177,16208,62
E17,A4,105,43,0.692476,0.0045,16208,62
E17,A4,105,44,0.707032,-0.012,16208,62
E17,A4,105,45,0.718566,-0.0098,16208,62
E17,A4,105,46,0.711579,-0.0081,16208,62
E17,A4,111,42,0.665892,-0.0305,16208,62
E17,A4,111,43,0.598605,-0.0102,16208,62
E17,A4,111,44,0.581471,0.0021,16208,62
E17,A4,111,45,0.699381,-0.0111,16208,62
E17,A4,111,46,0.665892,-0.004,16208,62
E17,A4,113,42,0.642079,0.0073,16208,62
E17,A4,113,43,0.899806,-0.0356,16208,62
E17,A4,113,44,0.899806,-0.0045,16208,62
E17,A4,113,45,1.0,-0.0202,16208,62
E17,A4,113,46,1.0,-0.0138,16208,62
E17,A4,117,42,0.99927,-0.0474,16208,62
E17,A4,117,43,0.998782,-0.0082,16208,62
