experiment_id,arm,record,seed,macro_f1_present,source_change,used_bytes,replay_items
E7,A0,233,42,0.761214,0.0,0,0
E7,A0,233,43,0.761214,0.0,0,0
E7,A0,233,44,0.761214,0.0,0,0
E7,A0,233,45,0.761214,0.0,0,0
E7,A0,233,46,0.761214,0.0,0,0
E7,A0,234,42,0.72661,0.0,0,0
E7,A0,234,43,0.72661,0.0,0,0
E7,A0,234,44,0.72661,0.0,0,0
E7,A0,234,45,0.72661,0.0,0,0
E7,A0,234,46,0.72661,0.0,0,0
E7,A1,100,42,0.959427,-0.0401,16374,705
E7,A1,100,43,0.966842,-0.0336,16374,705
E7,A1,100,44,0.959427,-0.0518,16374,705
E7,A1,100,45,0.973976,-0.0503,16374,705
E7,A1,100,46,0.966842,-0.023,16374,705
E7,A1,103,42,0.499208,-0.02,16374,705
E7,A1,103,43,0.499525,-0.0137,16374,705
E7,A1,103,44,0.499208,-0.0421,16374,705
E7,A1,103,45,0.499367,-0.0373,16374,705
E7,A1,103,46,0.499049,-0.0308,16374,705
E7,A1,105,42,0.649756,-0.0194,16374,705
E7,A1,105,43,0.654253,-0.0114,16374,705
E7,A1,105,44,0.650721,-0.0338,16374,705
E7,A1,105,45,0.66335,-0.0221,16374,705
E7,A1,105,46,0.650342,-0.0252,16374,705
E7,A1,111,42,0.521211,-0.0248,16374,705
E7,A1,111,43,0.52664,-0.0154,16374,705
E7,A1,111,44,0.540782,-0.0365,16374,705
E7,A1,111,45,0.542946,-0.0332,16374,705
E7,A1,111,46,0.51875,-0.0405,16374,705
E7,A1,113,42,0.899806,-0.0244,16374,705
E7,A1,113,43,0.785132,-0.0178,16374,705
E7,A1,113,44,0.832945,-0.039,16374,705
E7,A1,113,45,0.832945,-0.0223,16374,705
E7,A1,113,46,0.832945,-0.0282,16374,705
E7,A1,117,42,0.996336,-0.0444,16374,705
E7,A1,117,43,0.998785,-0.0198,16374,705
E7,A1,117,44,0.999757,-0.0529,16374,705
E7,A1,117,45,0.999515,-0.0477,16374,705
E7,A1,117,46,1.0,-0.0432,16374,705
E7,A1,121,42,0.888766,-0.0342,16374,705
E7,A1,121,43,0.55531,-0.0212,16374,705
E7,A1,121,44,0.666421,-0.039,16374,705
E7,A1,121,45,0.666298,-0.0326,16374,705
E7,A1,121,46,0.555187,-0.0279,16374,705
E7,A1,123,42,0.999506,-0.035,16374,705
E7,A1,123,43,0.999506,-0.0129,16374,705
E7,A1,123,44,0.999506,-0.0437,16374,705
E7,A1,123,45,0.999506,-0.0396,16374,705
E7,A1,123,46,0.999506,-0.0316,16374,705
E7,A1,200,42,0.737841,-0.0013,16374,705
E7,A1,200,43,0.743166,-0.0071,16374,705
E7,A1,200,44,0.753558,-0.0276,16374,705
E7,A1,200,45,0.740076,-0.0118,16374,705
E7,A1,200,46,0.760139,-0.0085,16374,705
E7,A1,210,42,0.664209,-0.0376,16374,705
E7,A1,210,43,0.642641,-0.0141,16374,705
E7,A1,210,44,0.665519,-0.0369,16374,705
E7,A1,210,45,0.643037,-0.0485,16374,705
E7,A1,210,46,0.680464,-0.0399,16374,705
E7,A1,212,42,0.998215,-0.0208,16374,705
E7,A1,212,43,0.998885,-0.0071,16374,705
E7,A1,212,44,0.997992,-0.018,16374,705
E7,A1,212,45,0.997544,-0.0217,16374,705
E7,A1,212,46,0.998885,-0.0039,16374,705
E7,A1,213,42,0.546961,-0.0325,16374,705
E7,A1,213,43,0.546149,-0.0371,16374,705
E7,A1,213,44,0.53441,-0.0567,16374,705
E7,A1,213,45,0.546703,-0.0459,16374,705
E7,A1,213,46,0.55574,-0.0487,16374,705
E7,A1,214,42,0.969292,-0.0388,16374,705
E7,A1,214,43,0.957984,-0.0164,16374,705
E7,A1,214,44,0.965662,-0.0512,16374,705
E7,A1,214,45,0.972252,-0.0475,16374,705
E7,A1,214,46,0.981272,-0.0456,16374,705
E7,A1,219,42,0.652153,-0.0237,16374,705
E7,A1,219,43,0.653944,-0.0018,16374,705
E7,A1,219,44,0.648329,-0.0401,16374,705
E7,A1,219,45,0.64852,-0.0412,16374,705
E7,A1,219,46,0.651514,-0.0234,16374,705
E7,A1,221,42,0.99638,-0.0068,16374,705
E7,A1,221,43,0.997098,-0.0058,16374,705
E7,A1,221,44,0.997158,-0.0267,16374,705
E7,A1,221,45,0.996633,-0.0166,16374,705
E7,A1,221,46,0.996478,-0.0206,16374,705
E7,A1,222,42,0.66473,-0.0237,16374,705
E7,A1,222,43,0.678833,-0.016,16374,705
E7,A1,222,44,0.670544,-0.0326,16374,705
E7,A1,222,45,0.680606,-0.0312,16374,705
E7,A1,222,46,0.681588,-0.0218,16374,705
E7,A1,228,42,0.661705,-0.0207,16374,705
E7,A1,228,43,0.662274,-0.011,16374,705
E7,A1,228,44,0.66078,-0.0261,16374,705
E7,A1,228,45,0.661577,-0.0281,16374,705
E7,A1,228,46,0.659379,-0.025,16374,705
E7,A1,231,42,1.0,-0.0326,16374,705
E7,A1,231,43,1.0,-0.0088,16374,705
E7,A1,231,44,1.0,-0.0358,16374,705
E7,A1,231,45,1.0,-0.0627,16374,705
E7,A1,231,46,1.0,-0.0341,16374,705
E7,A1,232,42,0.94869,-0.1727,16374,705
E7,A1,232,43,0.920418,-0.1648,16374,705
E7,A1,232,44,0.965336,-0.1853,16374,705
E7,A1,232,45,0.941495,-0.2024,16374,705
E7,A1,232,46,0.962896,-0.2151,16374,705
E7,A1,233,42,0.768099,-0.027,16374,705
E7,A1,233,43,0.79232,-0.0251,16374,705
E7,A1,233,44,0.754298,-0.0504,16374,705
E7,A1,233,45,0.753905,-0.0515,16374,705
E7,A1,233,46,0.659225,-0.0271,16374,705
E7,A1,234,42,0.725233,-0.0366,16374,705
E7,A1,234,43,0.72486,-0.0283,16374,705
E7,A1,234,44,0.764173,-0.0435,16374,705
E7,A1,234,45,0.823142,-0.0364,16374,705
E7,A1,234,46,0.734577,-0.027,16374,705
E7,A2,100,42,0.966842,-0.0341,16383,678
E7,A2,100,43,0.966842,-0.0288,16383,678
E7,A2,100,44,0.973976,-0.0418,16383,678
E7,A2,100,45,0.973976,-0.04,16383,678
E7,A2,100,46,0.966842,-0.039,16383,678
E7,A2,103,42,0.499049,-0.047,16383,678
E7,A2,103,43,0.499525,-0.0257,16383,678
E7,A2,103,44,0.499367,-0.0386,16383,678
E7,A2,103,45,0.499049,-0.0285,16383,678
E7,A2,103,46,0.499208,-0.0185,16383,678
E7,A2,105,42,0.652827,-0.044,16383,678
E7,A2,105,43,0.665705,-0.0528,16383,678
E7,A2,105,44,0.653336,-0.0452,16383,678
E7,A2,105,45,0.66755,-0.0572,16383,678
E7,A2,105,46,0.654253,-0.0289,16383,678
E7,A2,111,42,0.527428,-0.0447,16383,678
E7,A2,111,43,0.552762,-0.0247,16383,678
E7,A2,111,44,0.559394,-0.0498,16383,678
E7,A2,111,45,0.543417,-0.022,16383,678
E7,A2,111,46,0.559238,-0.0331,16383,678
E7,A2,113,42,0.680458,-0.0477,16383,678
E7,A2,113,43,0.899806,-0.0259,16383,678
E7,A2,113,44,0.785132,-0.0393,16383,678
E7,A2,113,45,0.749224,-0.0535,16383,678
E7,A2,113,46,0.899806,-0.0261,16383,678
E7,A2,117,42,0.994608,-0.0474,16383,678
E7,A2,117,43,0.99609,-0.0464,16383,678
E7,A2,117,44,1.0,-0.0395,16383,678
E7,A2,117,45,0.993117,-0.0577,16383,678
E7,A2,117,46,0.993864,-0.0366,16383,678
E7,A2,121,42,0.999877,-0.034,16383,678
E7,A2,121,43,0.55531,-0.0196,16383,678
E7,A2,121,44,0.888766,-0.05,16383,678
E7,A2,121,45,0.666421,-0.0365,16383,678
E7,A2,121,46,0.888766,-0.0368,16383,678
E7,A2,123,42,0.999506,-0.0627,16383,678
E7,A2,123,43,0.999506,-0.0269,16383,678
E7,A2,123,44,0.999506,-0.0275,16383,678
E7,A2,123,45,0.999506,-0.0623,16383,678
E7,A2,123,46,0.999506,-0.0373,16383,678
E7,A2,200,42,0.75583,-0.0444,16383,678
E7,A2,200,43,0.768647,-0.0269,16383,678
E7,A2,200,44,0.760617,-0.026,16383,678
E7,A2,200,45,0.75695,-0.0023,16383,678
E7,A2,200,46,0.767909,-0.0087,16383,678
E7,A2,210,42,0.687333,-0.0383,16383,678
E7,A2,210,43,0.632721,-0.0501,16383,678
E7,A2,210,44,0.655971,-0.0272,16383,678
E7,A2,210,45,0.630994,-0.0771,16383,678
E7,A2,210,46,0.618437,-0.0321,16383,678
E7,A2,212,42,0.998215,-0.0391,16383,678
E7,A2,212,43,0.998439,-0.0117,16383,678
E7,A2,212,44,0.998215,-0.0287,16383,678
E7,A2,212,45,0.997096,-0.0085,16383,678
E7,A2,212,46,0.998215,-0.0105,16383,678
E7,A2,213,42,0.540194,-0.0537,16383,678
E7,A2,213,43,0.574859,-0.051,16383,678
E7,A2,213,44,0.552869,-0.0381,16383,678
E7,A2,213,45,0.50725,-0.0469,16383,678
E7,A2,213,46,0.566107,-0.0287,16383,678
E7,A2,214,42,0.964067,-0.047,16383,678
E7,A2,214,43,0.988731,-0.0568,16383,678
E7,A2,214,44,0.954344,-0.0471,16383,678
E7,A2,214,45,0.992148,-0.0863,16383,678
E7,A2,214,46,0.981343,-0.0617,16383,678
E7,A2,219,42,0.630615,-0.0694,16383,678
E7,A2,219,43,0.636985,-0.0275,16383,678
E7,A2,219,44,0.646615,-0.045,16383,678
E7,A2,219,45,0.630071,-0.0981,16383,678
E7,A2,219,46,0.632755,-0.027,16383,678
E7,A2,221,42,0.995912,-0.0426,16383,678
E7,A2,221,43,0.996167,-0.0201,16383,678
E7,A2,221,44,0.996323,-0.006,16383,678
E7,A2,221,45,0.997313,-0.0082,16383,678
E7,A2,221,46,0.997562,-0.0211,16383,678
E7,A2,222,42,0.668705,-0.0349,16383,678
E7,A2,222,43,0.668684,-0.0209,16383,678
E7,A2,222,44,0.692244,-0.0279,16383,678
E7,A2,222,45,0.677298,-0.0366,16383,678
E7,A2,222,46,0.655022,-0.0194,16383,678
E7,A2,228,42,0.658227,-0.0335,16383,678
E7,A2,228,43,0.661592,-0.0208,16383,678
E7,A2,228,44,0.657887,-0.0335,16383,678
E7,A2,228,45,0.66307,-0.0311,16383,678
E7,A2,228,46,0.663326,-0.0339,16383,678
E7,A2,231,42,1.0,-0.0891,16383,678
E7,A2,231,43,1.0,-0.0354,16383,678
E7,A2,231,44,1.0,-0.0971,16383,678
E7,A2,231,45,1.0,-0.0715,16383,678
E7,A2,231,46,1.0,-0.0128,16383,678
E7,A2,232,42,0.975546,-0.1864,16383,678
E7,A2,232,43,0.975902,-0.1411,16383,678
E7,A2,232,44,0.990485,-0.2001,16383,678
E7,A2,232,45,0.938527,-0.2109,16383,678
E7,A2,232,46,0.941369,-0.1353,16383,678
E7,A2,233,42,0.741832,-0.0587,16383,678
E7,A2,233,43,0.658701,-0.0407,16383,678
E7,A2,233,44,0.659899,-0.0587,16383,678
E7,A2,233,45,0.741874,-0.086,16383,678
E7,A2,233,46,0.657512,-0.0259,16383,678
E7,A2,234,42,0.772475,-0.0481,16383,678
E7,A2,234,43,0.759685,-0.0247,16383,678
E7,A2,234,44,0.781764,-0.0444,16383,678
E7,A2,234,45,0.76326,-0.0446,16383,678
E7,A2,234,46,0.754339,-0.0242,16383,678
E7,A3,100,42,0.959427,-0.0646,16371,650
E7,A3,100,43,0.966842,-0.0405,16371,650
E7,A3,100,44,0.973976,-0.0736,16371,650
E7,A3,100,45,0.980845,-0.0541,16371,650
E7,A3,100,46,0.980845,-0.0593,16371,650
E7,A3,103,42,0.499367,-0.0673,16371,650
E7,A3,103,43,0.499525,-0.0166,16371,650
E7,A3,103,44,0.499208,-0.0434,16371,650
E7,A3,103,45,0.499049,-0.0374,16371,650
E7,A3,103,46,0.499525,-0.0201,16371,650
E7,A3,105,42,0.659485,-0.0328,16371,650
E7,A3,105,43,0.638087,-0.0063,16371,650
E7,A3,105,44,0.646281,-0.0344,16371,650
E7,A3,105,45,0.677876,-0.0386,16371,650
E7,A3,105,46,0.64976,-0.0158,16371,650
E7,A3,111,42,0.539904,-0.0274,16371,650
E7,A3,111,43,0.541567,-0.0146,16371,650
E7,A3,111,44,0.533001,-0.0522,16371,650
E7,A3,111,45,0.572721,-0.039,16371,650
E7,A3,111,46,0.552606,-0.0354,16371,650
E7,A3,113,42,0.785132,-0.0761,16371,650
E7,A3,113,43,0.899806,-0.0271,16371,650
E7,A3,113,44,0.749224,-0.0648,16371,650
E7,A3,113,45,0.785132,-0.0511,16371,650
E7,A3,113,46,0.721251,-0.0305,16371,650
E7,A3,117,42,0.497563,-0.0422,16371,650
E7,A3,117,43,0.498297,-0.0216,16371,650
E7,A3,117,44,0.99535,-0.0715,16371,650
E7,A3,117,45,0.498053,-0.0446,16371,650
E7,A3,117,46,0.995597,-0.0323,16371,650
E7,A3,121,42,0.888766,-0.0667,16371,650
E7,A3,121,43,0.666544,-0.0293,16371,650
E7,A3,121,44,0.832965,-0.0657,16371,650
E7,A3,121,45,0.888643,-0.0458,16371,650
E7,A3,121,46,0.888766,-0.0336,16371,650
E7,A3,123,42,0.999506,-0.0762,16371,650
E7,A3,123,43,0.999506,-0.0331,16371,650
E7,A3,123,44,0.999506,-0.0927,16371,650
E7,A3,123,45,0.999506,-0.0328,16371,650
E7,A3,123,46,0.999506,-0.0237,16371,650
E7,A3,200,42,0.797616,-0.0567,16371,650
E7,A3,200,43,0.759388,-0.0079,16371,650
E7,A3,200,44,0.75065,-0.0134,16371,650
E7,A3,200,45,0.73141,-0.0155,16371,650
E7,A3,200,46,0.755688,-0.0209,16371,650
E7,A3,210,42,0.691182,-0.0362,16371,650
E7,A3,210,43,0.612483,-0.0473,16371,650
E7,A3,210,44,0.674339,-0.0774,16371,650
E7,A3,210,45,0.667555,-0.0308,16371,650
E7,A3,210,46,0.719228,-0.0281,16371,650
E7,A3,212,42,0.99732,-0.0538,16371,650
E7,A3,212,43,0.999108,-0.0042,16371,650
E7,A3,212,44,0.996872,-0.0337,16371,650
E7,A3,212,45,0.996199,-0.0273,16371,650
E7,A3,212,46,0.998662,-0.0234,16371,650
E7,A3,213,42,0.569738,-0.0432,16371,650
E7,A3,213,43,0.531359,-0.0376,16371,650
E7,A3,213,44,0.568657,-0.1085,16371,650
E7,A3,213,45,0.535758,-0.0631,16371,650
E7,A3,213,46,0.578193,-0.0247,16371,650
E7,A3,214,42,0.957299,-0.0539,16371,650
E7,A3,214,43,0.957667,-0.0484,16371,650
E7,A3,214,44,0.962308,-0.0759,16371,650
E7,A3,214,45,0.976714,-0.0372,16371,650
E7,A3,214,46,0.982376,-0.0473,16371,650
E7,A3,219,42,0.641051,-0.0583,16371,650
E7,A3,219,43,0.6285,-0.0031,16371,650
E7,A3,219,44,0.637722,-0.0735,16371,650
E7,A3,219,45,0.636533,-0.097,16371,650
E7,A3,219,46,0.634347,-0.0734,16371,650
E7,A3,221,42,0.9969,-0.0496,16371,650
E7,A3,221,43,0.997002,-0.0285,16371,650
E7,A3,221,44,0.994921,-0.0389,16371,650
E7,A3,221,45,0.994765,-0.005,16371,650
E7,A3,221,46,0.996478,-0.0248,16371,650
E7,A3,222,42,0.674933,-0.027,16371,650
E7,A3,222,43,0.655467,-0.0435,16371,650
E7,A3,222,44,0.637196,-0.0885,16371,650
E7,A3,222,45,0.678175,-0.0327,16371,650
E7,A3,222,46,0.632488,-0.0274,16371,650
E7,A3,228,42,0.663877,-0.0356,16371,650
E7,A3,228,43,0.663749,-0.0118,16371,650
E7,A3,228,44,0.660889,-0.0281,16371,650
E7,A3,228,45,0.661037,-0.0363,16371,650
E7,A3,228,46,0.663326,-0.0367,16371,650
E7,A3,231,42,1.0,-0.0362,16371,650
E7,A3,231,43,1.0,-0.0128,16371,650
E7,A3,231,44,1.0,-0.0645,16371,650
E7,A3,231,45,1.0,-0.0333,16371,650
E7,A3,231,46,1.0,-0.0317,16371,650
E7,A3,232,42,0.950816,-0.1572,16371,650
E7,A3,232,43,0.97626,-0.2371,16371,650
E7,A3,232,44,0.974014,-0.1855,16371,650
E7,A3,232,45,0.9331,-0.1683,16371,650
E7,A3,232,46,0.95427,-0.1548,16371,650
E7,A3,233,42,0.655888,-0.0411,16371,650
E7,A3,233,43,0.657352,-0.0242,16371,650
E7,A3,233,44,0.740963,-0.0533,16371,650
E7,A3,233,45,0.752283,-0.0675,16371,650
E7,A3,233,46,0.738623,-0.0401,16371,650
E7,A3,234,42,0.664503,-0.0475,16371,650
E7,A3,234,43,0.676632,-0.0183,16371,650
E7,A3,234,44,0.713448,-0.0676,16371,650
E7,A3,234,45,0.823145,-0.0401,16371,650
E7,A3,234,46,0.674488,-0.0273,16371,650
E7,A4,100,42,0.966842,-0.0284,16208,62
E7,A4,100,43,0.966842,-0.0158,16208,62
E7,A4,100,44,0.993844,-0.0417,16208,62
E7,A4,100,45,0.959427,-0.0143,16208,62
E7,A4,100,46,0.959427,-0.0072,16208,62
E7,A4,103,42,0.499684,0.002,16208,62
E7,A4,103,43,0.499525,-0.0075,16208,62
E7,A4,103,44,0.499525,-0.0183,16208,62
E7,A4,103,45,0.499684,-0.0019,16208,62
E7,A4,103,46,0.499684,0.0015,16208,62
E7,A4,105,42,0.654664,-0.0129,16208,62
E7,A4,105,43,0.703553,0.0121,16208,62
E7,A4,105,44,0.688483,0.0036,16208,62
E7,A4,105,45,0.698833,0.0068,16208,62
E7,A4,105,46,0.706481,0.0014,16208,62
E7,A4,111,42,0.589361,-0.009,16208,62
E7,A4,111,43,0.609873,-0.0025,16208,62
E7,A4,111,44,0.749382,-0.0392,16208,62
E7,A4,111,45,0.552918,0.0102,16208,62
E7,A4,111,46,0.665894,-0.0101,16208,62
E7,A4,113,42,0.832945,-0.0389,16208,62
E7,A4,113,43,1.0,-0.0331,16208,62
E7,A4,113,44,1.0,-0.0035,16208,62
E7,A4,113,45,1.0,-0.0155,16208,62
E7,A4,113,46,1.0,-0.0013,16208,62
E7,A4,117,42,0.999271,0.0022,16208,62
E7,A4,117,43,0.997808,0.0111,16208,62
E7,A4,117,44,0.999028,-0.0352,16208,62
E7,A4,117,45,0.999271,0.002,16208,62
E7,A4,117,46,0.499515,0.0005,16208,62
E7,A4,121,42,0.666544,0.002,16208,62
E7,A4,121,43,0.499509,-0.0197,16208,62
E7,A4,121,44,0.666052,-0.0383,16208,62
E7,A4,121,45,0.666544,0.0019,16208,62
E7,A4,121,46,0.666544,0.0042,16208,62
E7,A4,123,42,0.999506,0.003,16208,62
E7,A4,123,43,0.999753,-0.0078,16208,62
E7,A4,123,44,0.999506,-0.0168,16208,62
E7,A4,123,45,0.999506,0.0021,16208,62
E7,A4,123,46,0.999506,0.0063,16208,62
E7,A4,200,42,0.731682,0.0073,16208,62
E7,A4,200,43,0.716195,0.005,16208,62
E7,A4,200,44,0.721527,0.0114,16208,62
E7,A4,200,45,0.729172,0.0019,16208,62
E7,A4,200,46,0.719736,-0.0116,16208,62
E7,A4,210,42,0.694261,-0.0256,16208,62
E7,A4,210,43,0.776692,-0.0145,16208,62
E7,A4,210,44,0.747067,-0.0438,16208,62
E7,A4,210,45,0.789133,-0.0494,16208,62
E7,A4,210,46,0.791406,-0.0343,16208,62
E7,A4,212,42,0.998439,-0.0527,16208,62
E7,A4,212,43,0.999108,-0.0354,16208,62
E7,A4,212,44,0.999108,-0.0305,16208,62
E7,A4,212,45,0.998885,0.0061,16208,62
E7,A4,212,46,0.998662,0.0017,16208,62
E7,A4,213,42,0.56102,-0.1289,16208,62
E7,A4,213,43,0.570688,-0.0745,16208,62
E7,A4,213,44,0.558857,-0.0862,16208,62
E7,A4,213,45,0.575181,-0.0732,16208,62
E7,A4,213,46,0.586443,-0.0601,16208,62
E7,A4,214,42,0.993446,-0.118,16208,62
E7,A4,214,43,0.997141,-0.0524,16208,62
E7,A4,214,44,0.977033,-0.0118,16208,62
E7,A4,214,45,0.992933,-0.0631,16208,62
E7,A4,214,46,0.993606,-0.039,16208,62
E7,A4,219,42,0.649453,-0.1035,16208,62
E7,A4,219,43,0.640852,-0.0414,16208,62
E7,A4,219,44,0.633426,-0.0159,16208,62
E7,A4,219,45,0.639511,-0.0652,16208,62
E7,A4,219,46,0.655321,-0.0197,16208,62
E7,A4,221,42,0.999692,0.009,16208,62
E7,A4,221,43,0.999846,-0.0083,16208,62
E7,A4,221,44,0.998551,-0.0179,16208,62
E7,A4,221,45,0.999537,0.0078,16208,62
E7,A4,221,46,0.999014,0.0083,16208,62
E7,A4,222,42,0.694499,0.0009,16208,62
E7,A4,222,43,0.69499,-0.0291,16208,62
E7,A4,222,44,0.690354,-0.048,16208,62
E7,A4,222,45,0.700122,0.0007,16208,62
E7,A4,222,46,0.687509,0.0004,16208,62
E7,A4,228,42,0.664558,-0.0176,16208,62
E7,A4,228,43,0.653702,0.0049,16208,62
E7,A4,228,44,0.661609,0.0068,16208,62
E7,A4,228,45,0.660094,-0.064,16208,62
E7,A4,228,46,0.662275,-0.0122,16208,62
E7,A4,231,42,1.0,-0.0032,16208,62
E7,A4,231,43,1.0,0.0124,16208,62
E7,A4,231,44,1.0,-0.0194,16208,62
E7,A4,231,45,1.0,-0.1154,16208,62
E7,A4,231,46,1.0,0.0071,16208,62
E7,A4,232,42,0.991899,-0.204,16208,62
E7,A4,232,43,0.990081,-0.1723,16208,62
E7,A4,232,44,0.990972,-0.1618,16208,62
E7,A4,232,45,0.993316,-0.2179,16208,62
E7,A4,232,46,0.991474,-0.1733,16208,62
E7,A4,233,42,0.793761,-0.0108,16208,62
E7,A4,233,43,0.827306,-0.0137,16208,62
E7,A4,233,44,0.845294,0.0,16208,62
E7,A4,233,45,0.827638,-0.0102,16208,62
E7,A4,233,46,0.826306,-0.0085,16208,62
E7,A4,234,42,0.64131,-0.0173,16208,62
E7,A4,234,43,0.701172,-0.0063,16208,62
E7,A4,234,44,0.818552,-0.0259,16208,62
E7,A4,234,45,0.734939,-0.0022,16208,62
E7,A4,234,46,0.663139,-0.0022,16208,62
E7,A5,100,42,0.987463,-0.1153,16226,52
E7,A5,100,43,0.926582,-0.0222,16226,52
E7,A5,100,44,0.993844,-0.0485,16226,52
E7,A5,100,45,0.966842,-0.0364,16226,52
E7,A5,100,46,0.935311,-0.0123,16226,52
E7,A5,103,42,0.499525,-0.0431,16226,52
E7,A5,103,43,0.499525,-0.0051,16226,52
E7,A5,103,44,0.499684,-0.0198,16226,52
E7,A5,103,45,0.499684,-0.0038,16226,52
E7,A5,103,46,0.499684,-0.0046,16226,52
E7,A5,105,42,0.675192,-0.0309,16226,52
E7,A5,105,43,0.677711,0.0005,16226,52
E7,A5,105,44,0.71324,0.0033,16226,52
E7,A5,105,45,0.687331,0.0087,16226,52
E7,A5,105,46,0.696907,-0.0008,16226,52
E7,A5,111,42,0.664963,-0.036,16226,52
E7,A5,111,43,0.51193,0.0048,16226,52
E7,A5,111,44,0.749537,-0.016,16226,52
E7,A5,111,45,0.623607,-0.0042,16226,52
E7,A5,111,46,0.56957,0.0034,16226,52
E7,A5,113,42,1.0,-0.0675,16226,52
E7,A5,113,43,1.0,-0.0444,16226,52
E7,A5,113,44,1.0,-0.0325,16226,52
E7,A5,113,45,1.0,-0.0761,16226,52
E7,A5,113,46,1.0,-0.0208,16226,52
E7,A5,117,42,0.999515,-0.0495,16226,52
E7,A5,117,43,0.999271,-0.0086,16226,52
